sample_id,cluster,consensus_membership,consensus_own,consensus_best_other,is_core,silhouette_sample,library_batch,verhaak_nearest,sig_Proneural,sig_Classical,sig_Mesenchymal,sig_Neural,pw_MTC_OXPHOS,pw_GPM_GLYCOLYSIS_LIPID,pw_PPR_PROLIFERATION,pw_NEU_NEURONAL,pw_OLIGODENDROCYTE_MYELIN,pw_IMMUNE_MYELOID,pw_HYPOXIA_ANGIOGENESIS
0ad4aa09-9a11-464b-a080-cc9fad5da4ca,2,0.7817,0.8786,0.0969,True,0.1362,polyA_selected,Classical,0.412,0.6296,-0.1594,0.0283,-0.2867,-0.0629,0.4979,-0.1303,-0.8577,0.0759,0.0743
0af61bc8-3dd4-458b-940d-b251e11c422e,4,0.7376,0.8246,0.087,True,0.2991,totalRNA_rRNAdepleted,Neural,-0.0588,0.136,0.2254,0.4622,0.0836,0.2204,-0.7037,1.0481,0.3,0.1065,-0.7653
0b53e868-b960-466d-b435-f41a9a8ef34b,0,0.7315,0.7845,0.0531,True,0.2705,totalRNA_rRNAdepleted,Mesenchymal,-0.4595,-0.2092,0.0691,-0.0389,0.4714,-0.6511,0.2323,-0.1437,0.5079,0.6036,-0.4309
0b57370b-485f-47e1-b827-90fac22e61e0,1,0.7578,0.8549,0.0971,True,0.2397,totalRNA_rRNAdepleted,Proneural,1.2041,-0.251,-0.7657,0.8146,-0.2528,-0.0425,0.078,1.7155,1.0153,-0.8689,-0.3924
0c6b79d0-47aa-4c14-8ec5-bdbfe0faa29d,5,0.4664,0.7261,0.2597,False,0.1118,polyA_selected,Proneural,0.8659,-0.3779,-0.4042,0.1691,0.1106,0.3851,0.7817,0.9528,1.5478,-0.2672,0.4626
0ce1eb02-a90c-484a-b861-c359562d3be1,4,0.5093,0.6711,0.1618,True,0.0882,polyA_selected,Classical,0.3529,1.0044,-0.4509,0.028,-0.2304,0.019,0.4362,0.8112,0.0123,-0.6551,-0.6747
0d3fac43-2d9d-4904-9650-40fd7af2942b,4,0.3464,0.6366,0.2901,False,0.0463,polyA_selected,Proneural,0.582,0.064,0.5163,0.0788,-0.4383,0.4735,0.4709,0.5378,0.3897,0.712,0.2753
0db34205-31a0-49e3-972d-ec4e4f7c03c5,2,0.8294,0.9016,0.0722,True,0.1817,polyA_selected,Classical,-0.2954,0.7058,-0.212,-0.137,0.3527,-0.787,-0.4772,-0.346,-0.576,-0.3374,-0.3791
0de1e059-6f06-44a0-abd3-c42cf2326898,1,0.8448,0.9023,0.0575,True,0.3983,totalRNA_rRNAdepleted,Proneural,1.7184,-0.7015,-1.6697,-0.0747,-0.2453,-0.8209,1.0336,0.0819,0.4661,-1.4236,-0.7933
0de2c4aa-0a01-49af-bc43-027f6321eb15,3,0.7688,0.8513,0.0824,True,0.1811,totalRNA_rRNAdepleted,Mesenchymal,-0.4397,0.0169,0.8695,-0.2932,-0.251,-0.0758,-0.5832,0.1683,0.3241,1.3711,0.5511
0f89ce0f-1176-4c48-af82-4917ccc8f919,2,0.8365,0.9024,0.0658,True,0.2915,polyA_selected,Classical,0.0424,0.985,-1.0356,0.0232,0.5058,-0.2412,0.1759,-0.4086,-0.7299,-1.6936,-0.5386
1076483a-e462-47e5-a47a-ca9544548dff,4,0.7792,0.8396,0.0604,True,0.2155,polyA_selected,Proneural,0.6181,-0.5807,0.3504,0.2684,0.1025,0.0774,0.6916,0.107,-0.1333,0.687,0.2726
113df549-f143-4c50-8e18-7c2159bda4eb,1,0.8387,0.9029,0.0642,True,0.3716,polyA_selected,Proneural,1.5061,-0.0271,-0.8256,-0.0781,-0.6482,0.8444,1.5326,0.1677,1.8183,-0.9036,0.1746
116233db-c003-4224-9359-17f290bf1eea,2,0.8494,0.9085,0.0591,True,0.3292,totalRNA_rRNAdepleted,Classical,0.1093,0.6491,-0.2899,-0.2339,0.3202,0.5381,0.4846,0.1009,-0.66,-0.5142,0.4106
139fe07b-05fb-4bc5-b6e2-179269e7ca51,2,0.8018,0.8886,0.0868,True,0.1353,polyA_selected,Classical,-0.2429,0.3399,0.1332,-0.3046,-0.5219,0.6158,0.8932,-0.4947,-0.3047,-0.3393,0.8845
13da7123-db39-4bab-9521-daef5d3030ae,3,0.8816,0.9265,0.045,True,0.3189,polyA_selected,Mesenchymal,-1.1886,-0.7309,1.0035,-0.8054,-0.8305,-0.647,-0.052,-1.1379,-1.0313,0.8123,-0.1911
141d1d6b-251b-48cf-abfd-bdbfdd0605b7,5,0.2651,0.5398,0.2748,False,-0.0103,totalRNA_rRNAdepleted,Classical,0.0059,0.468,-0.2148,0.2483,0.5676,-0.1102,0.3842,0.7411,0.3943,0.0844,0.6771
1435785d-a1c3-4f05-a369-74a2134d5986,4,0.6955,0.8045,0.1091,True,0.168,polyA_selected,Classical,-0.1827,0.4707,-0.1082,0.4144,-0.3138,0.0409,-1.1935,0.1151,1.3651,-0.4111,0.2334
1483c347-bb2c-4678-af16-163e4fc1791d,3,0.8381,0.8834,0.0453,True,0.2029,polyA_selected,Mesenchymal,-0.5742,0.0764,0.7131,-0.3548,-0.4419,0.5663,-0.9112,-0.6187,-0.0753,0.7621,0.7032
15470aa1-dc19-4270-a09d-4341c7f174bb,4,0.6804,0.8012,0.1208,True,0.1855,totalRNA_rRNAdepleted,Mesenchymal,-0.2688,0.0658,0.5357,-0.4573,-1.2124,-0.4905,-0.0197,-0.6075,-1.096,-0.553,0.7071
155b64a3-9f0a-4f56-970b-d389caea4af3,2,0.2155,0.492,0.2765,False,0.0575,totalRNA_rRNAdepleted,Neural,0.1446,0.3816,-0.8781,0.6343,0.695,-0.5833,0.2094,0.3944,-0.1905,-0.6746,-1.0023
1652c5be-f06b-4600-a1e9-3efbfa73eb4e,4,0.6848,0.7826,0.0978,True,0.2665,totalRNA_rRNAdepleted,Proneural,0.4339,0.1735,-0.6651,0.208,-0.3274,0.1661,0.5308,0.5461,-0.3168,-0.9213,-1.3754
16bcbeb8-21dc-4cfe-9aa1-60b093f7f984,5,0.6464,0.8143,0.1679,True,0.205,totalRNA_rRNAdepleted,Neural,0.0815,0.0377,-0.1276,0.4976,0.5694,-0.3628,0.187,0.3937,0.9805,0.5277,-0.5418
17eedf5a-cad4-460d-bf28-9539ed131e5a,4,0.7542,0.8216,0.0674,True,0.2155,totalRNA_rRNAdepleted,Neural,-0.141,-0.446,0.2089,0.2177,0.8147,0.4804,1.4446,-0.8826,0.4996,0.2592,-0.6583
1871e575-a4a5-45c7-9b01-3c207e9c0465,4,0.6996,0.8084,0.1088,True,0.2342,polyA_selected,Classical,0.2114,0.7552,0.3687,0.1574,-0.3834,0.2448,0.0292,0.2727,0.5123,0.1917,0.4266
19f6db33-bd74-44aa-9f00-c31903e88abf,4,0.7538,0.8238,0.0699,True,0.2381,polyA_selected,Mesenchymal,-0.0946,-0.2618,0.2482,0.007,0.3001,0.6647,1.3742,-0.7806,0.4234,0.1326,-0.4176
1a61593f-909e-46f4-8cfa-9e23bc050033,0,0.6897,0.7745,0.0848,True,0.1763,polyA_selected,Neural,-0.4283,-0.1341,-0.2923,0.2324,0.8137,-0.3014,-0.2293,-0.6282,0.2839,0.1549,0.1687
1ccc2b22-7f6c-4973-a6fa-f2c4d6be6dba,4,0.7974,0.8493,0.0518,True,0.3841,totalRNA_rRNAdepleted,Classical,-0.2291,0.5104,0.389,0.2181,1e-04,0.5899,-1.076,-0.463,0.527,0.362,0.5668
1ceaa856-24da-428c-ae0a-c8c5ec039853,1,0.3161,0.5932,0.2771,False,0.0097,totalRNA_rRNAdepleted,Proneural,0.6034,-0.6388,-0.3563,0.3025,0.2066,-0.2231,-0.9352,-0.1454,0.6808,0.0072,-0.1755
1edd3f30-2fe9-47a5-8f79-c75b29ec0b3c,5,0.6705,0.8123,0.1418,True,0.1469,totalRNA_rRNAdepleted,Mesenchymal,0.0644,0.054,0.4994,0.0424,-0.2901,0.04,-0.4133,0.2105,0.5033,0.8443,0.0914
1f027bee-5316-4d9f-a566-41890da18493,4,0.7622,0.8333,0.0711,True,0.2234,polyA_selected,Neural,0.159,-0.2039,-0.1125,0.3768,0.1309,-0.1773,0.4156,-0.4744,-0.8406,0.0595,-0.978
209797f2-6e12-4f02-bea7-fd559305fad4,4,0.5221,0.72,0.1979,True,0.1225,polyA_selected,Mesenchymal,-0.2637,0.3628,0.6999,-0.2649,-0.3379,0.2321,0.0937,-0.3263,-0.3786,0.5104,0.7483
20e52266-0d53-42ad-afe7-215217854dc3,0,0.7297,0.7739,0.0441,True,0.2623,totalRNA_rRNAdepleted,Proneural,-0.2587,-0.9443,-0.6373,-0.3648,1.0295,0.5242,-0.2236,-0.6447,0.5719,-0.3154,-0.172
210daf0d-280e-4c43-a48b-65e5c2a92a77,2,0.8332,0.9036,0.0704,True,0.2582,polyA_selected,Classical,0.328,0.9234,-0.3097,-0.361,-0.6253,0.7,0.4662,0.258,-0.7068,-0.9245,0.7602
213d3ace-8e69-44d1-9d14-21885213a765,5,0.6307,0.8067,0.176,True,0.1988,totalRNA_rRNAdepleted,Classical,0.0102,0.2968,0.0532,0.2768,0.0589,0.2801,0.0773,0.1911,1.4424,0.3184,0.1396
229e6793-e11e-46c8-9307-1847243a311c,5,0.6862,0.8301,0.1439,True,0.35,totalRNA_rRNAdepleted,Proneural,0.6683,0.0051,0.1268,0.1984,0.1097,0.3992,0.4913,0.0413,1.3604,0.1209,0.0162
22e5949e-2b59-4f74-9c48-ee1cc43032c4,4,0.0903,0.5123,0.422,False,0.0176,totalRNA_rRNAdepleted,Classical,0.0936,0.624,0.4827,-0.5631,-0.7874,0.2729,0.2032,-0.3489,-0.1816,0.057,0.58
23f3b0c8-dc66-445e-9d05-bd631e00f2ee,5,0.5743,0.7747,0.2005,True,0.1689,polyA_selected,Neural,0.7479,-1.0066,-0.4194,0.7835,0.7658,-0.3827,0.1662,1.0076,1.4077,0.4388,-0.9053
24178d00-81ec-4873-a319-0a329f3e71f2,3,0.7528,0.8155,0.0628,True,0.1133,totalRNA_rRNAdepleted,Mesenchymal,-0.5188,0.2745,0.903,-0.1354,-0.7495,0.0595,-1.3077,0.0159,0.6454,0.919,0.226
2426bdbe-9a09-4ea1-b5eb-1ecb2c492898,2,0.7281,0.8497,0.1216,True,0.2159,totalRNA_rRNAdepleted,Classical,-0.3282,1.0376,-0.3868,-1.1499,-0.2186,0.2129,0.2801,-0.4026,-0.8783,-0.4552,0.3229
24397ba5-84a8-46da-a55d-5764690dc17c,3,0.3121,0.613,0.3009,False,0.0193,polyA_selected,Mesenchymal,-0.083,-0.11,1.0073,-0.4088,-0.9794,0.5322,0.4529,-0.4606,-0.9878,0.8948,0.2841
2463aaf7-9673-4bf2-9e8e-41d01e2379a1,2,0.8485,0.9083,0.0598,True,0.331,totalRNA_rRNAdepleted,Classical,-0.5137,0.9302,0.1872,-0.5007,-0.3676,0.1558,-0.7146,-0.2164,-0.9222,-0.0296,0.4628
251de1f4-0bc3-4b44-af08-1abc9c720f67,4,0.5482,0.69,0.1418,True,0.0879,polyA_selected,Proneural,0.4748,-0.2177,0.2658,0.2923,0.5143,-0.267,0.668,-0.1186,-0.0399,0.592,0.081
25cdac9f-c440-46aa-9a4d-7298189f49b5,0,0.6217,0.7411,0.1194,True,0.1353,totalRNA_rRNAdepleted,Proneural,0.0088,-0.0199,-0.011,-0.178,0.3758,-0.0448,0.0943,-0.044,-0.2557,0.2353,-0.0834
27388014-4a95-4b65-b488-79be5bf9f5b0,5,0.4034,0.6482,0.2448,False,0.0174,totalRNA_rRNAdepleted,Proneural,0.7505,-0.4019,0.0569,0.2567,0.1364,0.0444,0.5276,0.2834,0.4951,0.3888,0.0699
28016f07-a161-43bc-954d-d5ad756bb40b,5,0.6955,0.832,0.1365,True,0.2923,totalRNA_rRNAdepleted,Proneural,0.3301,-0.0567,0.2183,0.0162,0.0541,0.2512,0.4769,0.2908,0.3886,0.4974,0.0099
2b11021d-d0c9-44fb-b047-0c40a4707dc6,4,0.734,0.8215,0.0875,True,0.0962,totalRNA_rRNAdepleted,Neural,-0.4356,-0.0996,-0.1926,0.1828,0.1965,-0.7688,-0.7626,-0.2197,-0.2972,-0.4738,-1.0671
2be90092-0bf2-493c-8864-b9bd3efa2fcc,3,0.8681,0.9197,0.0516,True,0.1796,totalRNA_rRNAdepleted,Mesenchymal,-1.1263,-0.4245,0.5746,-0.0054,0.4639,-0.2104,-0.8049,-0.2286,-0.0773,1.0195,-0.538
2c3f2491-4d3b-41da-9866-94644fc8d102,1,0.8374,0.9004,0.063,True,0.4389,totalRNA_rRNAdepleted,Proneural,1.3999,-0.7609,-1.5494,0.109,0.5023,-0.0609,1.3945,0.689,0.3109,-1.5221,-0.8397
2d2d4fdc-063c-4078-9eb9-758384cbeb22,1,0.8192,0.8867,0.0675,True,0.1724,totalRNA_rRNAdepleted,Proneural,0.7243,-0.0274,0.1882,-0.4035,-0.4733,0.5988,0.6516,0.868,-0.4922,-0.1798,0.6597
2d9df1f6-8588-41a5-ac9c-e4034726b796,5,0.6737,0.8121,0.1384,True,0.2008,totalRNA_rRNAdepleted,Mesenchymal,-0.2303,-0.3245,0.7045,0.6342,0.4379,0.4994,-0.4526,1.3528,0.4614,0.8778,0.2924
2e33127c-779d-4f05-bbae-7893b9d27364,4,0.7353,0.8127,0.0774,True,0.2016,polyA_selected,Mesenchymal,-0.1634,0.284,0.891,0.2774,-0.1965,0.6416,-0.7404,0.7799,0.0935,0.604,0.589
3161d1dc-d31c-42ea-b6e4-a92dfac232d5,3,0.8819,0.9287,0.0467,True,0.4491,totalRNA_rRNAdepleted,Mesenchymal,-0.7476,-0.2856,0.813,-0.0971,-0.1031,0.7037,-0.8635,-0.9329,-0.3584,0.8085,0.7278
31872322-b3b2-48fd-b86d-ad15525f6fec,3,0.8829,0.9275,0.0446,True,0.288,totalRNA_rRNAdepleted,Mesenchymal,-0.6785,0.5566,0.6338,-0.6979,-0.8379,0.5478,0.4412,-1.2146,-1.134,0.7229,0.3482
32291119-ef4e-4041-9949-dc88dfce459a,0,0.3239,0.5826,0.2587,False,0.0689,polyA_selected,Neural,-0.2133,-0.5096,-0.6138,0.6963,0.9102,-0.4586,-0.1735,-0.9391,-0.1942,-0.3608,-1.2125
328b149f-1c8d-4350-8ed8-a666bdc6a3f9,3,0.8828,0.9276,0.0448,True,0.4431,polyA_selected,Mesenchymal,-1.3609,-1.0656,1.3292,-0.3331,-0.3603,0.0976,-0.7579,-0.2544,-1.1272,1.074,0.0184
32d1cf3b-2920-479e-8025-aaacae8f8011,3,0.7985,0.8699,0.0714,True,0.247,totalRNA_rRNAdepleted,Mesenchymal,0.0149,-0.0298,0.6246,-0.1913,-0.7611,0.3202,0.0309,-0.425,0.843,1.026,0.4243
32ee07e4-bec3-4d00-b603-60933581046c,3,0.889,0.9291,0.0401,True,0.4189,totalRNA_rRNAdepleted,Mesenchymal,-1.1628,-0.9819,1.7401,-0.2222,-1.1243,-0.1675,-1.4345,-1.1669,0.5961,2.0545,0.7177
336b678c-b044-4b16-aa80-82c9ab769326,0,0.6446,0.7407,0.0961,True,0.0966,polyA_selected,Mesenchymal,-0.8873,-0.1597,0.1281,-0.6196,0.6567,-0.0504,0.1455,-0.3924,-0.351,0.1352,0.2568
338baec6-c9fe-4691-9c2a-bc96799f8dee,4,0.7013,0.7865,0.0852,True,0.1287,polyA_selected,Mesenchymal,-0.0528,-0.3334,0.5088,0.1943,-0.242,-0.4818,-0.9015,-0.2452,-0.5534,0.8007,-0.376
33ce2e6b-71eb-459d-9b05-9495a21be871,3,0.8831,0.9289,0.0458,True,0.267,totalRNA_rRNAdepleted,Mesenchymal,-0.649,0.1763,0.5821,-0.4849,-0.291,0.519,-0.7617,-0.6117,0.1263,0.6328,0.6121
36b191bd-843f-45e6-9ff2-d99f649c5d0f,3,0.8591,0.8987,0.0396,True,0.1659,totalRNA_rRNAdepleted,Mesenchymal,-0.7354,0.0839,0.7157,-0.0762,-0.2716,0.073,-0.7751,-0.9474,-0.5632,0.6251,-0.525
36fa95b5-2cf1-4033-91ee-832547ff52fd,1,0.8184,0.8958,0.0774,True,0.3311,totalRNA_rRNAdepleted,Proneural,1.2496,-0.3223,-0.4438,0.3579,-0.5086,0.1758,1.673,0.6642,0.8154,-0.5486,0.2053
37253fe8-4a9a-4076-9244-8cc727d6b432,1,0.8174,0.8963,0.0789,True,0.347,polyA_selected,Proneural,1.3929,-0.2288,-1.0297,0.23,-0.1267,0.8143,0.4561,1.0812,0.4064,-1.017,0.6598
37bae717-22b7-4a28-8768-ab83c62ad8ee,4,0.2123,0.5386,0.3263,False,0.0774,polyA_selected,Neural,0.4909,0.1928,-0.2019,0.8411,0.0954,-0.2566,-0.025,1.0882,0.0947,-0.3722,0.0016
388193e4-004b-44b4-9eac-267eab7a9412,1,0.8252,0.8927,0.0675,True,0.3061,totalRNA_rRNAdepleted,Proneural,1.2517,-0.6013,-1.0095,0.3306,0.6414,0.1697,1.2793,0.2078,1.2705,-0.9088,-0.136
39bc453b-67d2-4059-bbaf-fa98dc9d2595,2,0.7796,0.8757,0.0961,True,0.2975,totalRNA_rRNAdepleted,Classical,-0.6747,0.7384,0.1953,-0.4377,0.2722,0.0534,-0.1046,-0.8576,-0.1024,0.3505,-0.1475
39c60ad1-540a-4ad9-a735-b83f5d1c51f1,2,0.8472,0.9071,0.0599,True,0.4402,polyA_selected,Classical,-0.1019,0.7976,-0.4535,-0.3716,0.2734,0.1241,0.5278,-0.1966,-0.7581,-1.2995,0.4007
39f7b501-0578-4c4e-9fc4-fd9a7d839dbf,1,0.5613,0.7104,0.1491,True,0.0642,polyA_selected,Proneural,0.5465,-0.564,-0.5803,-0.2134,0.6012,-0.4503,0.8513,0.0264,0.0093,-0.3099,-1.0651
3b6125da-8c27-4889-a5d1-4bdc697f2a72,4,0.4624,0.6532,0.1908,False,0.0768,totalRNA_rRNAdepleted,Classical,0.2374,0.7398,-0.4614,0.5892,0.5253,-0.3371,0.2466,0.6472,0.3968,-0.5833,-0.504
3b771109-4c7d-4963-9d89-4ea431c8ad57,4,0.6223,0.7773,0.155,True,0.1234,totalRNA_rRNAdepleted,Classical,0.3415,0.3587,0.0691,-0.3744,-1.0002,-0.2165,0.6002,-0.315,-0.4344,-0.5574,0.1964
3d122d0e-749d-4388-a74a-a2266792e5de,4,0.7595,0.8293,0.0698,True,0.3121,totalRNA_rRNAdepleted,Mesenchymal,-0.0765,0.1294,0.4742,-0.1312,-0.4969,-0.0332,-0.616,-0.0861,0.0375,0.2562,0.322
3dd357c6-9e04-4f73-ae88-18143988e383,3,0.8567,0.8942,0.0375,True,0.2235,polyA_selected,Mesenchymal,-0.7635,-0.3114,0.8509,-0.2969,-0.0581,-0.0714,0.1716,-0.8248,-1.0202,0.739,-0.1775
3e80fb1c-1d29-45c9-9e02-995c33c70b9c,4,0.6992,0.808,0.1088,True,0.1825,totalRNA_rRNAdepleted,Neural,-0.1561,0.3152,0.4915,0.666,-0.0976,0.03,-1.1357,0.7582,0.7887,0.542,-0.3522
404948ed-abef-4949-8375-64908c0d52c0,5,0.7292,0.8437,0.1145,True,0.3195,polyA_selected,Neural,-0.2258,-0.4555,-0.2329,0.7711,0.4372,-0.4633,-1.7398,1.2824,0.9215,0.2329,-1.2611
4182c637-8f3b-4e58-8ea9-e8c9859bfbd3,2,0.833,0.9009,0.0679,True,0.3949,totalRNA_rRNAdepleted,Classical,-0.4977,1.0049,0.035,-0.4629,-0.0274,-0.3311,-0.4376,-0.9244,-0.8944,-0.0768,-0.1423
41bdf255-88ed-4346-9033-7813b2c97d84,5,0.6066,0.7899,0.1834,True,0.1586,polyA_selected,Proneural,1.1917,-0.2708,0.2598,0.156,-0.5312,0.4104,0.7566,0.1348,1.3584,0.4419,0.0361
43a6d88e-5e41-4ecb-bbf5-2c0744c1c3a9,1,0.6795,0.8127,0.1333,True,0.087,totalRNA_rRNAdepleted,Proneural,0.9068,0.1376,-0.7596,-0.2331,0.0892,0.4337,0.8908,0.5157,0.7115,-0.733,0.5766
44aa45ef-4bcd-47eb-a2ef-68b614d00a51,5,0.6803,0.8127,0.1324,True,0.2623,polyA_selected,Neural,0.6992,-0.7673,-0.3368,1.5275,0.9223,-0.0119,-0.3755,2.0681,1.2596,0.0787,-0.3031
45ab4192-f1bb-46cd-8e85-c2341d67642f,2,0.8189,0.8958,0.0769,True,0.2637,polyA_selected,Classical,-0.5312,0.8122,0.4262,-0.55,-0.1039,0.2076,-0.2022,-0.744,-0.132,0.5891,-0.0415
45b03af8-f396-4c1b-809a-5e2aa7ce0769,2,0.3966,0.609,0.2124,False,0.0647,totalRNA_rRNAdepleted,Proneural,0.3892,-0.0109,0.0237,-0.1413,0.5803,-0.0429,0.8456,-0.2118,-0.0417,0.1577,0.4885
45c55fc2-e9d6-4016-9350-95d2bba56dee,1,0.8324,0.8992,0.0668,True,0.3116,polyA_selected,Proneural,1.2137,0.2748,-1.0641,-0.1451,-0.1457,0.2582,1.2741,1.3008,-0.2652,-1.6963,-0.0661
46c4e8cb-5a79-49d1-8cd1-70e7288718ef,5,0.6377,0.8118,0.1741,True,0.1295,totalRNA_rRNAdepleted,Classical,0.0031,0.9047,-0.6556,0.3364,0.4949,0.3941,-0.2138,1.0265,0.9446,-0.9815,-0.4848
4852a0bd-7339-45c7-abab-2b17b4792106,3,0.8801,0.9278,0.0478,True,0.3867,totalRNA_rRNAdepleted,Mesenchymal,-0.7585,-0.3849,0.9431,-0.3475,0.5335,0.0428,-0.044,-0.2424,-0.3949,0.9834,0.2157
4906506c-0236-4a3f-93b0-300384bd324d,2,0.8353,0.9022,0.0668,True,0.2736,totalRNA_rRNAdepleted,Mesenchymal,-0.4607,0.0328,0.2359,-0.4417,-0.1064,-0.5277,-0.7249,-0.777,-1.1788,0.2905,0.3931
4a173140-8ec3-4f61-9cc4-86470fb75b8a,0,0.6566,0.7588,0.1022,True,0.1712,polyA_selected,Neural,0.0309,-1.8681,-1.2297,0.4478,1.0165,-1.1979,-0.4322,-0.296,0.5001,-0.1898,-1.9078
4a44bd40-1141-4524-a35f-f29ee37f6c63,5,0.4958,0.7337,0.2379,False,0.1239,polyA_selected,Proneural,0.481,0.0925,0.0912,-0.4079,-0.107,0.2565,0.2877,0.4423,0.805,-0.0639,0.8022
4a91d152-b46f-4721-a868-7ed491f9af56,3,0.8534,0.8932,0.0398,True,0.206,polyA_selected,Mesenchymal,-0.541,-0.3575,0.963,-0.0652,0.0864,0.0314,-0.0274,-0.2628,-0.3728,0.8924,0.2313
4ac05a26-e45b-4936-99fa-e031cd5b212c,5,0.6147,0.7818,0.1671,True,0.1839,polyA_selected,Proneural,0.7039,-0.3715,-0.9177,0.5554,0.1372,0.1892,0.3122,0.7307,1.3702,-0.6448,0.2424
4d3bdf9e-0c8b-4f1a-afdf-8a1c36114653,5,0.6761,0.8142,0.1381,True,0.1907,totalRNA_rRNAdepleted,Neural,-0.2224,-0.2188,0.3915,0.6544,0.0642,0.0603,-0.099,0.4033,0.8113,0.8872,0.0949
4d88e95f-b1fe-4dd6-b602-3db0197b693c,3,0.8524,0.9044,0.0521,True,0.297,totalRNA_rRNAdepleted,Mesenchymal,-0.4946,-0.4615,1.1388,0.2114,0.5003,-0.1966,-0.5849,0.0769,0.5597,1.5725,-0.179
4ead1157-bb18-4e7c-9632-b13d869c5365,2,0.8397,0.9042,0.0645,True,0.3359,polyA_selected,Classical,-0.2349,0.9738,-0.7214,-0.3263,0.5856,-0.2711,-0.0703,-0.6321,-0.8744,-1.9425,-0.111
