cluster,subtype,rank_in_class,gene,gene_id,gene_type,combined_score,identity_score,survival_score,mean_z_in_class,best_other_class_mean_z,specificity_margin,cohens_d,p_value,fdr,dep_mean_GBM,dep_mean_nonCNS,therapeutic_window,frac_GBM_lines_dependent,frac_all_lines_dependent,gbm_line_sd,dependency_tier,pan_essential,protein_function,gbm_evidence,subtype_link,druggable,cancer_relevance,verdict,sources_joined,drug_status,drug_detail,wrong_direction,subtype_mismatch,evidence_weight,drug_weight,final_score,tier,final_rank
0,MTC,7,NR2C2AP,ENSG00000184162.15,protein_coding,0.238415349942799,0.3588389101139351,0.1584050042686269,0.9990007401027714,0.4607423749318686,0.5382583651709028,1.2570870265491023,2.212262756522097e-07,1.4976122784683253e-06,0.57485896,0.47900954,0.09584942,0.5471698113207547,0.4685430463576159,0.30993122,A · selective + heterogeneous,False,Small nuclear protein (TRA16) that binds the orphan nuclear receptor TR4/NR2C2 and represses its transactivation activity.,none found,none found. No mitochondrial or OXPHOS role reported.,None known. Approval status: none known.,One study only: TRA16 promotes non-small cell lung carcinoma by activating estrogen receptor beta and blocking TR2 (PMID 23129017). Otherwise only descriptive expression-atlas data.,WEAK,https://pubmed.ncbi.nlm.nih.gov/23129017/ | https://www.genecards.org/card/NR2C2AP,NONE KNOWN,None known. Approval status: none known.,,,0.3,0.15,0.23282077730048314,"TIER 3 · hypothesis, little literature",11
1,PN,2,VRK1,ENSG00000100749.8,protein_coding,0.5684006447575329,0.4639387700689742,0.6963834751571777,1.043072847555218,0.3471646924517567,0.6959081551034614,1.3776873894520083,1.7877587950696037e-12,3.413452215690019e-11,0.78777075,0.4802811,0.3074896499999999,0.8113207547169812,0.5024834437086093,0.25721654,A · selective + heterogeneous,False,"Chromatin-associated serine/threonine kinase (vaccinia-related kinase 1) that phosphorylates histone H3, BAF and p53 to control chromatin condensation, nuclear envelope disassembly and mitotic entry.","Yes, and it is glioblastoma-specific. 'VRK1 Is a Synthetic-Lethal Target in VRK2-Deficient Glioblastoma' — VRK2 is silenced by promoter methylation in a large fraction of GBM, creating paralogue dependence on VRK1 (Cancer Research, AACR: https://aacrjournals.org/cancerres/article-abstract/doi/10.1158/0008-5472.CAN-21-4443/709105/VRK1-is-a-Synthetic-Lethal-Target-in-VRK2; preprint: https://www.biorxiv.org/content/10.1101/2021.12.30.474571v1.full). Separately, 'High expression of VRK1 is related to poor prognosis in glioma' (https://www.sciencedirect.com/science/article/abs/pii/S0344033817307823), and VRK1 depletion sensitises GBM cells to temozolomide + olaparib (https://www.frontiersin.org/journals/cell-and-developmental-biology/articles/10.3389/fcell.2021.683038/full).","Consistent with PN. VRK1 is required for mitotic entry and proliferation and is highly expressed in proliferating neural progenitors. Caveat: the GBM dependency reported is driven by VRK2 promoter methylation status, not by Verhaak transcriptional subtype — no PN-versus-CL stratification of the synthetic lethality was found.","Preclinical only. Verified chemical matter: VRK-IN-1 (commercial tool inhibitor, https://www.medchemexpress.com/vrk-in-1.html) and dihydropteridinone-derived VRK1/CK1δ-ε inhibitors reported in J Med Chem 2024 (https://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.3c02250). Day One Biopharmaceuticals has an announced VRK1 discovery collaboration/licence with Sprint Bioscience (https://ir.dayonebio.com/news-releases/news-release-details/day-one-announces-vrk1-license-agreement-and-research/). No VRK1 inhibitor in clinical trials could be confirmed. Status: preclinical.",Overexpressed and associated with poor outcome in several tumour types; the VRK2-loss paralogue-dependency concept is a recognised synthetic-lethal strategy being pursued industrially.,STRONG,https://aacrjournals.org/cancerres/article-abstract/doi/10.1158/0008-5472.CAN-21-4443/709105/VRK1-is-a-Synthetic-Lethal-Target-in-VRK2 | https://www.biorxiv.org/content/10.1101/2021.12.30.474571v1.full | https://academic.oup.com/neuro-oncology/article/24/Supplement_7/vii29/6826037 | https://www.sciencedirect.com/science/article/abs/pii/S0344033817307823 | https://www.frontiersin.org/journals/cell-and-developmental-biology/articles/10.3389/fcell.2021.683038/full | https://www.medchemexpress.com/vrk-in-1.html | https://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.3c02250 | https://ir.dayonebio.com/news-releases/news-release-details/day-one-announces-vrk1-license-agreement-and-research/,PRECLINICAL,VRK-IN-1 and dihydropteridinone-derived VRK1 inhibitors are tool compounds (J Med Chem 2024). No clinical programme confirmed.,,,1.0,0.45,0.6426430034891306,TIER 1 · actionable,1
1,PN,6,PTK2,ENSG00000169398.19,protein_coding,0.4471297333687958,0.3435426848488931,0.5819509693544699,0.9329237946219974,0.4176097673486577,0.5153140272733396,1.1332774019714351,3.946270734243171e-09,3.1104816883138766e-08,0.7994874,0.5462915,0.2531958999999999,0.7924528301886793,0.5554635761589404,0.26704064,A · selective + heterogeneous,False,"Focal adhesion kinase (FAK) — a non-receptor tyrosine kinase activated downstream of integrins and growth-factor receptors that controls focal-adhesion turnover, cell migration, invasion, anoikis resistance and survival signalling.","Yes, including a dedicated clinical study. 'A study of the focal adhesion kinase inhibitor GSK2256098 in patients with recurrent glioblastoma with evaluation of tumor penetration of [11C]GSK2256098' (Neuro-Oncology 2018;20(12):1634) enrolled 13 recurrent GBM patients; it demonstrated measurable tumour penetration and tolerability, but efficacy was minimal — 'stable disease by RANO criteria... in 3 patients (27%), with progressive disease in 8 patients (73%)', with dose-limiting cerebral oedema at the top dose (https://pmc.ncbi.nlm.nih.gov/articles/PMC6231205; https://academic.oup.com/neuro-oncology/article/20/12/1634/4998845). Preclinically, Pyk2/FAK signalling is upregulated in recurrent GL261 gliomas (https://pubmed.ncbi.nlm.nih.gov/37686276/), and a 2025 review addresses context-specific FAK targeting in GBM (https://pmc.ncbi.nlm.nih.gov/articles/PMC12757307/).","MISMATCH for PN. FAK biology is integrin/adhesion/invasion and ECM-driven, which maps onto the MESENCHYMAL glioblastoma programme rather than the proneural/NPC-like proliferative programme. No evidence was found linking PTK2 to PDGFRA, OLIG2 or a neural-progenitor signature in GBM. Flagging the PN assignment as biologically inconsistent.","Yes — this is the most clinically advanced FAK target status. Defactinib (VS-6063, FAKZYNJA) received FDA accelerated approval in May 2025 in combination with the RAF/MEK clamp avutometinib (AVMAPKI) for adults with KRAS-mutated recurrent low-grade serous ovarian cancer — the first approval of a FAK inhibitor (https://investor.verastem.com/news-releases/news-release-details/fda-approves-avmapkitm-fakzynjatm-combination-therapy-first-ever; https://www.mskcc.org/news/fda-approves-avutometinib-defactinib-combination-for-treating-recurrent-low-grade-serous-ovarian-cancer-with-kras-mutation). GSK2256098 reached phase I in solid tumours and the recurrent-GBM expansion above (https://www.annalsofoncology.org/article/S0923-7534(19)36550-0/fulltext). Status: APPROVED (defactinib, in a specific ovarian-cancer combination only); clinical-stage but NOT approved for any brain tumour; the one GBM trial was negative for efficacy.","Extensive. FAK is amplified/overexpressed across many carcinomas and is a validated node for invasion, stromal signalling and immune exclusion; multiple FAK inhibitors have been through clinical development (https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2024.1274209/full).",MODERATE,https://pmc.ncbi.nlm.nih.gov/articles/PMC6231205 | https://academic.oup.com/neuro-oncology/article/20/12/1634/4998845 | https://pubmed.ncbi.nlm.nih.gov/29788497/ | https://investor.verastem.com/news-releases/news-release-details/fda-approves-avmapkitm-fakzynjatm-combination-therapy-first-ever | https://www.mskcc.org/news/fda-approves-avutometinib-defactinib-combination-for-treating-recurrent-low-grade-serous-ovarian-cancer-with-kras-mutation | https://www.annalsofoncology.org/article/S0923-7534(19)36550-0/fulltext | https://pmc.ncbi.nlm.nih.gov/articles/PMC12757307/ | https://pubmed.ncbi.nlm.nih.gov/37686276/ | https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2024.1274209/full,APPROVED (other cancers),"defactinib (FAKZYNJA) — FDA accelerated approval May 2025 with avutometinib in KRAS-mutated low-grade serous ovarian cancer. GBM: GSK2256098 tested in recurrent GBM (Neuro-Oncology 2018), tumour penetration shown.",,,0.65,1.0,0.587612170638837,TIER 1 · actionable,2
1,PN,1,KIF18B,ENSG00000186185.14,protein_coding,0.6148312098098289,0.7421327655127103,0.5093662941765689,1.1822319483499186,0.0690328000808531,1.1131991482690655,1.7578239506750897,4.4713421922453885e-19,4.876415480678467e-17,0.70143384,0.44883847,0.25259537,0.7547169811320755,0.4114238410596026,0.31131393,A · selective + heterogeneous,False,"Plus-end-directed kinesin-8 family motor that, with MCAK/KIF2C, regulates astral microtubule dynamics and length during mitosis to support correct spindle assembly and chromosome segregation.","Yes. A 2025 study reports KIF18B 'was highly expressed in various cancers including GBM', increases with tumour grade, and 'was one of the independent risk factors for glioma prognosis', with GSEA enrichment of 'E2F, G2M and other signaling pathways' (https://pmc.ncbi.nlm.nih.gov/articles/PMC11919893/). A separate paper reports 'KIF18B drives the malignant progression of gliomas by activating the Notch pathway' (https://www.sciencedirect.com/science/article/abs/pii/S0898656825003031).","Consistent with PN. GBM expression correlates with E2F and G2M cell-cycle programmes, matching the proliferative/cell-cycle axis of the proneural/NPC-like programme. No PDGFRA/OLIG2-specific or formally subtype-stratified data found — the link is to proliferation generally, not to PN specifically.","None confirmed. No KIF18B-selective inhibitor or tool compound could be verified. Note the well-developed inhibitors (AMG 650, and the compounds described in Nature Cancer 2024) target the paralogue KIF18A, not KIF18B — these are NOT KIF18B agents (https://www.nature.com/articles/s43018-023-00699-5). Status: none known for KIF18B.",Reported as overexpressed and prognostically adverse across multiple tumour types in the same pan-cancer analyses; part of the broadly oncogenic mitotic-kinesin class.,STRONG,https://pmc.ncbi.nlm.nih.gov/articles/PMC11919893/ | https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2025.1540342/full | https://www.sciencedirect.com/science/article/abs/pii/S0898656825003031 | https://www.nature.com/articles/s43018-023-00699-5,NONE KNOWN,No KIF18B-selective inhibitor exists. AMG 650 and the Nature Cancer 2024 compounds target the PARALOGUE KIF18A — they are not KIF18B agents.,,,1.0,0.15,0.5365327101760031,"TIER 2 · credible target, no drug yet",3
1,PN,7,E2F3,ENSG00000112242.15,protein_coding,0.3893495221816956,0.595316938702782,0.2546425955112946,1.1655469411114243,0.2725715330572514,0.8929754080541731,1.6495424353055643,1.1362618458624367e-16,7.2210141700759e-15,0.52546453,0.3568987,0.16856583,0.4716981132075472,0.2938741721854304,0.32258826,A · selective + heterogeneous,False,E2F-family transcription factor held inactive by RB1; on CDK4/6–cyclin D-mediated RB phosphorylation it drives transcription of S-phase and DNA-replication genes to execute the G1/S transition.,"Yes. E2F3 is a validated miR-128 target in glioma: 'MicroRNA-128 inhibits glioma cells proliferation by targeting transcription factor E2F3a' (https://link.springer.com/article/10.1007/s00109-008-0403-6); 'miR128-1 inhibits the growth of glioblastoma multiforme and glioma stem-like cells via targeting BMI1 and E2F3' (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5346679/); and miR-128 down-regulation in GBM targets 'ARP5 (ANGPTL6), Bmi-1 and E2F-3a, key regulators of brain cell proliferation' (https://link.springer.com/article/10.1007/s11060-009-0077-0).","Consistent with PN, with direct supporting evidence. The CDK4/6 subtype study states 'The E2F1-regulated miR-17~92 cluster and its analogs are shown to be highly expressed in proneural GBM... suggesting the E2F cell cycle pathway might be a key driver in proneural GBM' (https://www.oncotarget.com/article/19429/text/). E2F3 also acts in glioma stem-like cells alongside BMI1, aligning with the progenitor/self-renewal axis of PN.","No direct E2F3 inhibitor exists (transcription factors of this class are not conventionally druggable); no tool compound could be confirmed. The pathway is drugged indirectly upstream via approved CDK4/6 inhibitors (palbociclib, ribociclib, abemaciclib) which restore RB-mediated E2F repression. Status: no direct agent known; indirect targeting only.","Well established. E2F3 is amplified/overexpressed in bladder, prostate, lung and other cancers and sits at the centre of the RB/E2F network that is disrupted in the large majority of GBM (https://www.oncotarget.com/article/17364/text/; https://www.pnas.org/doi/10.1073/pnas.1001613107).",STRONG,https://link.springer.com/article/10.1007/s00109-008-0403-6 | https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5346679/ | https://link.springer.com/article/10.1007/s11060-009-0077-0 | https://www.oncotarget.com/article/19429/text/ | https://www.oncotarget.com/article/17364/text/ | https://www.pnas.org/doi/10.1073/pnas.1001613107,NONE KNOWN,"No direct E2F3 inhibitor exists (transcription factors of this class are not conventionally druggable); no tool compound could be confirmed. The pathway is drugged indirectly upstream via approved CDK4/6 inhibitors (palbociclib, ribociclib, abemaciclib) which restore RB-mediated E2F repression. Status: no direct agent known; indirect targeting only.",,,1.0,0.15,0.4269608700980041,"TIER 2 · credible target, no drug yet",4
1,PN,5,KIF2C,ENSG00000142945.13,protein_coding,0.4537217120866971,0.5592092953114787,0.3681329937554384,1.0126236933905293,0.1738097504233112,0.838813942967218,1.4100692806503965,1.984180454501914e-13,4.916772371014894e-12,0.5544296,0.32346776,0.2309618399999999,0.5660377358490566,0.2649006622516556,0.27716026,A · selective + heterogeneous,False,Kinesin-13 family microtubule depolymerase (MCAK) that localises to centromeres/kinetochores and depolymerises microtubule plus ends to correct erroneous kinetochore attachments and ensure faithful chromosome segregation.,"Yes, though largely biomarker/in-silico grade. 'Kinesin family member 2C (KIF2C/MCAK) is a novel marker for prognosis in human gliomas' (https://www.researchgate.net/publication/51842648_Kinesin_family_member_2C_KIF2CMCAK_is_a_novel_marker_for_prognosis_in_human_gliomas), and 'In Silico Analysis of the Correlation of KIF2C with Prognosis and Immune Infiltration in Glioma' reports high KIF2C associates with higher grade and shorter survival (https://onlinelibrary.wiley.com/doi/10.1155/2022/6320828). No GBM-specific functional knockout/xenograft study was found.","Consistent with PN in the generic sense — KIF2C is a mitosis/chromosome-segregation gene and clusters with proliferation signatures. No study stratifying KIF2C by Verhaak subtype (PN vs CL vs MES) was found, so the specific PN assignment is inferred from proliferation biology rather than demonstrated.",None confirmed clinically. No selective KIF2C/MCAK inhibitor with verified clinical or advanced preclinical status was identified. Status: none known.,"Strong and broad. A systematic review and meta-analysis concludes KIF2C/MCAK is a prognostic biomarker with oncogenic potential across many cancers (https://pubmed.ncbi.nlm.nih.gov/38344808/); it is a pan-cancer prognostic and immunosuppressive-microenvironment correlate (https://pmc.ncbi.nlm.nih.gov/articles/PMC9171145/), and drives hepatocellular carcinoma via Wnt/β-catenin–mTORC1 (https://academic.oup.com/proteincell/article/12/10/788/6746922).",MODERATE,https://onlinelibrary.wiley.com/doi/10.1155/2022/6320828 | https://www.researchgate.net/publication/51842648_Kinesin_family_member_2C_KIF2CMCAK_is_a_novel_marker_for_prognosis_in_human_gliomas | https://pubmed.ncbi.nlm.nih.gov/38344808/ | https://pmc.ncbi.nlm.nih.gov/articles/PMC9171145/ | https://academic.oup.com/proteincell/article/12/10/788/6746922,NONE KNOWN,No selective KIF2C/MCAK inhibitor with verified status.,,,0.65,0.15,0.4050298581635437,"TIER 2 · credible target, no drug yet",5
1,PN,8,MCM10,ENSG00000065328.17,protein_coding,0.3572306268339155,0.7941301378229785,0.1606962318518617,1.362597838854687,0.1714026321202194,1.1911952067344678,1.9419722456062587,8.468316264553148e-18,7.169655395298319e-16,0.6104435,0.51887584,0.09156766,0.6981132075471698,0.5521523178807947,0.27660415,A · selective + heterogeneous,False,"Essential replisome component that acts at replication origins to activate the CMG helicase and couple helicase activation to DNA polymerase-alpha loading, licensing origin firing and replication elongation.","Yes, at the biomarker/bioinformatic level. 'MCM10 as a novel prognostic biomarker and its relevance to immune infiltration in gliomas' (Technol Health Care 2023, https://pubmed.ncbi.nlm.nih.gov/36872806/; https://journals.sagepub.com/doi/abs/10.3233/THC-220576). The broader MCM family is reported as 'potential diagnostic and prognostic tumor markers for human gliomas' (https://bmccancer.biomedcentral.com/articles/10.1186/1471-2407-14-526). No GBM-specific functional or in vivo study was found.","Consistent with PN in the generic proliferation/DNA-replication sense — MCM10 is a canonical S-phase gene and would co-vary with the E2F/cell-cycle module that characterises proneural/NPC-like GBM. No subtype-stratified GBM analysis of MCM10 was found; the specific PN assignment is inferred, not demonstrated.",None known. No MCM10 inhibitor or tool compound was identified. Status: none known.,"Good. MCM10 is a pan-cancer diagnostic/prognostic/immunological biomarker (https://www.nature.com/articles/s41598-023-44946-2), compensates for MYC-induced replication stress in breast cancer stem-like cells (https://pmc.ncbi.nlm.nih.gov/articles/PMC7935783/), and is a YAP1/TEAD4 target driving gastric cancer stemness (https://link.springer.com/article/10.1186/s12943-026-02623-8).",MODERATE,https://pubmed.ncbi.nlm.nih.gov/36872806/ | https://journals.sagepub.com/doi/abs/10.3233/THC-220576 | https://bmccancer.biomedcentral.com/articles/10.1186/1471-2407-14-526 | https://www.nature.com/articles/s41598-023-44946-2 | https://pmc.ncbi.nlm.nih.gov/articles/PMC7935783/,NONE KNOWN,None known. No MCM10 inhibitor or tool compound was identified. Status: none known.,,,0.65,0.15,0.35939050718831206,"TIER 2 · credible target, no drug yet",6
1,PN,3,CTDNEP1,ENSG00000175826.12,protein_coding,0.513129389097284,0.3444078836702404,0.7645056412455847,0.5641171783730411,0.0475053528676804,0.5166118255053607,0.630614418912322,0.0002918316217294,0.0007146681522428,0.787572,0.44991767,0.33765433,0.8490566037735849,0.4437086092715231,0.25943357,A · selective + heterogeneous,False,"Transmembrane serine/threonine phosphatase (with its activator NEP1R1) that dephosphorylates lipin/CTD substrates to control phospholipid synthesis, ER membrane morphology and nuclear envelope assembly (https://www.pnas.org/doi/10.1073/pnas.2321167121).",None found. No published study linking CTDNEP1 to glioblastoma or glioma was identified. The only CNS-tumour evidence is in medulloblastoma: 'Loss of phosphatase CTDNEP1 potentiates aggressive medulloblastoma by triggering MYC amplification and genomic instability' (https://www.nature.com/articles/s41467-023-36400-8).,"None found — and the available biology is a MISMATCH in direction. CTDNEP1 behaves as a recurrently deleted TUMOUR SUPPRESSOR in Group 3 medulloblastoma (loss drives MYC amplification), i.e. the opposite of an inhibitable oncogenic dependency, and there is no evidence tying it to a proliferative/neural-progenitor GBM programme. Flagging this as unsupported for PN.","None known. No inhibitor, drug or tool compound targeting CTDNEP1 was found. (As a tumour suppressor in the only cancer setting studied, inhibition would in any case be the wrong pharmacology.) Status: none known.",Limited and tumour-suppressive: recurrent deletion in aggressive medulloblastoma; a general review of CTDNEP1 research trends notes its roles in lipid/nuclear envelope biology rather than oncogenic signalling (https://www.mdpi.com/2075-1729/13/6/1338).,WEAK,https://www.nature.com/articles/s41467-023-36400-8 | https://www.pnas.org/doi/10.1073/pnas.2321167121 | https://www.mdpi.com/2075-1729/13/6/1338 | https://www.genecards.org/card/CTDNEP1 | https://www.mycancergenome.org/content/gene/ctdnep1/,NONE KNOWN,"None known. No inhibitor, drug or tool compound targeting CTDNEP1 was found. (As a tumour suppressor in the only cancer setting studied, inhibition would in any case be the wrong pharmacology.) Status: none known.",,,0.3,0.15,0.34156083992858,"TIER 3 · hypothesis, little literature",7
1,PN,4,BCCIP,ENSG00000107949.17,protein_coding,0.4775923955489661,0.706527337129843,0.32283888294089,1.158648832507502,0.0988578268127375,1.0597910056947644,1.4054405553711633,3.674245587507336e-10,3.847344708350846e-09,0.63273126,0.45525166,0.1774796,0.7547169811320755,0.4685430463576159,0.24952194,A · selective + heterogeneous,False,"BRCA2- and CDKN1A(p21)-interacting protein that supports homologous-recombination repair, stabilises stalled replication forks to prevent nascent-DNA degradation, and contributes to spindle/centrosome integrity.","Yes, but in the opposite direction to an oncogenic target. 'Alterations of BCCIP, a BRCA2 interacting protein, in astrocytomas' reports 'BCCIP protein expression was not detectable in ~45% of all astrocytic tumors, and in > 60% in the grade IV glioblastoma', with '~45% glioblastoma have significant (p < 0.01) reduction of BCCIP gene copy number', concluding 'the frequency of lacking BCCIP expression is associated with the aggressiveness of astrocytic tumors' (https://link.springer.com/article/10.1186/1471-2407-9-268).","MISMATCH. BCCIP is LOST, not gained, in high-grade astrocytoma/GBM, so it does not fit a PN proliferative/progenitor dependency that one would inhibit. Its genome-stability role is broadly cell-cycle-adjacent, but no evidence links BCCIP to the PDGFRA/OLIG2/NPC-like proneural programme. Flagging the assigned PN target role as directionally inconsistent with the published GBM data.",None known. No BCCIP inhibitor or tool compound was found. Its HR-deficiency phenotype would more plausibly motivate synthetic-lethal PARP inhibition in BCCIP-low tumours than direct targeting. Status: none known.,Functions as a tumour-suppressor-like genome-stability factor; loss causes replication stress and genomic instability (https://febs.onlinelibrary.wiley.com/doi/10.1002/1873-3468.14406). Not established as an oncogenic driver in any tumour type.,WEAK,https://link.springer.com/article/10.1186/1471-2407-9-268 | https://pubmed.ncbi.nlm.nih.gov/19653894/ | https://febs.onlinelibrary.wiley.com/doi/10.1002/1873-3468.14406 | https://omim.org/entry/611883 | https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCCIP,NONE KNOWN,None known. No BCCIP inhibitor or tool compound was found. Its HR-deficiency phenotype would more plausibly motivate synthetic-lethal PARP inhibition in BCCIP-low tumours than direct targeting. Status: none known.,,,0.3,0.15,0.3295211767033239,"TIER 3 · hypothesis, little literature",8
1,PN,9,PDCL,ENSG00000136940.14,protein_coding,0.3360713817731824,0.6396765994072765,0.1765641790735972,1.044552163984389,0.0850372648734744,0.9595148991109148,1.3925098986507674,9.552169137137067e-12,1.4945515456026378e-10,0.5017815,0.37938476,0.12239674,0.5094339622641509,0.3576158940397351,0.29859284,A · selective + heterogeneous,False,"Phosducin-like protein 1 (PhLP1), a co-chaperone of the cytosolic chaperonin CCT/TRiC that is required for folding and assembly of G-protein beta-gamma dimers and regulates CCT activity (https://pubmed.ncbi.nlm.nih.gov/17658730/; https://pubmed.ncbi.nlm.nih.gov/12060742/).",None found. No publication linking PDCL itself to glioblastoma or glioma was identified. IMPORTANT CAVEAT: the glioma literature that surfaces on this search is about the distinct paralogue PDCL3 — 'Phosducin-like 3 is a novel prognostic and onco-immunological biomarker in glioma' (https://pubmed.ncbi.nlm.nih.gov/37006287/) and 'PDCL3 promotes the vasculogenic mimicry of glioma-associated mesenchymal stem cells through VEGFR-2' (https://pubmed.ncbi.nlm.nih.gov/40469100/). These are NOT evidence for PDCL and must not be attributed to it.,"None found. No evidence connects PDCL to neural-progenitor identity, proliferation, cell cycle, or the PDGFRA/OLIG2 programme. If this gene entered the PN list via a name/paralogue collision with PDCL3, that should be checked in the upstream pipeline.","None known. PDCL is classified as 'Tbio' (biology only, no chemical probe) in the NIH Pharos druggable-genome resource (https://pharos.nih.gov/targets/Q13371). Status: none known.","Minimal. No substantive oncology literature on PDCL itself was found; it is an understudied, largely housekeeping co-chaperone.",NOVEL,https://pharos.nih.gov/targets/Q13371 | https://pubmed.ncbi.nlm.nih.gov/17658730/ | https://pubmed.ncbi.nlm.nih.gov/12060742/ | https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCL | https://atlasgeneticsoncology.org/gene/71784/pdcl-(phosducin-like) | https://pubmed.ncbi.nlm.nih.gov/37006287/,NONE KNOWN,"None known. PDCL is classified as 'Tbio' (biology only, no chemical probe) in the NIH Pharos druggable-genome resource (https://pharos.nih.gov/targets/Q13371). Status: none known.",,,0.35,0.15,0.2895039081976065,"TIER 3 · hypothesis, little literature",9
1,PN,10,COIL,ENSG00000121058.5,protein_coding,0.3185288855569123,0.6887046300805674,0.1473209943749896,1.2482084132546585,0.215151468133807,1.0330569451208511,1.907391312208276,4.145878414940845e-21,7.5678452938828e-19,0.43941534,0.3227958,0.1166195399999999,0.3773584905660377,0.2392384105960265,0.28792506,A · selective + heterogeneous,False,"Coilin, the scaffold and marker protein of Cajal bodies - nuclear membraneless organelles where snRNPs, snoRNPs and telomerase are assembled and modified.","None found. A PubMed query for coilin AND (glioma OR glioblastoma) returns exactly one record, in which coilin appears only as an incidental co-immunoprecipitation partner. Human Protein Atlas marks glioblastoma protein data non-significant.","PARTIAL, and only through the proliferation half of PN biology: coilin phosphomutants reduce cell proliferation, and COIL knockdown causes G2/M arrest in hepatocellular carcinoma. The neural-progenitor link is ambiguous rather than supportive, and no published link exists between coilin and any proneural glioma programme.","None known. No approved drug, no clinical trial and no small-molecule inhibitor or tool compound targeting coilin; it is an intrinsically disordered phase-separation scaffold with no enzymatic active site. Coilin-knockout mice survive to adulthood, so loss is tolerated by many normal tissues.","Modest but real, entirely outside the brain: high COIL expression predicts poorer overall survival in hepatocellular carcinoma and is an independent prognostic predictor; coilin is required for UHMK1-driven 5-FU chemoresistance in colon cancer; it is recruited to DNA damage sites, giving a plausible radio-sensitisation rationale.",WEAK,https://www.proteinatlas.org/ENSG00000121058-COIL/pathology | https://www.dovepress.com/coilin-affects-the-prognosis-of-hepatocellular-carcinoma-through-cell--peer-reviewed-fulltext-article-JHC | https://link.springer.com/article/10.1186/s12964-022-00820-8,NONE KNOWN,"None known. No approved drug, no clinical trial and no small-molecule inhibitor or tool compound targeting coilin; it is an intrinsically disordered phase-separation scaffold with no enzymatic active site. Coilin-knockout mice survive to adulthood, so loss is tolerated by many normal tissues.",,,0.3,0.15,0.26910950617287005,"TIER 3 · hypothesis, little literature",10
2,CL,1,FERMT2,ENSG00000073712.15,protein_coding,0.7480434629531674,0.619892575632188,0.902687085574946,0.8512468293509778,-0.0785920340973043,0.929838863448282,1.3918707920540103,2.4212563672734523e-19,9.301238265803599e-17,0.88275087,0.52705324,0.35569763,0.9056603773584906,0.5248344370860927,0.2201448,A · selective + heterogeneous,False,"Kindlin-2 (Mig-2) — a FERM-domain focal-adhesion adaptor that binds beta-integrin cytoplasmic tails cooperatively with talin to drive inside-out integrin activation, and links integrins to the actin cytoskeleton and ILK/PINCH signalling.","Limited but real. 'Mig-2 attenuates cisplatin-induced apoptosis of human glioma cells in vitro through AKT/JNK and AKT/p38 signaling pathways' — 'Overexpression of mig-2 significantly attenuated cisplatin-induced apoptosis, whereas knock-down of mig-2 potentiated the apoptosis', with the authors proposing mig-2 'may be a predictive biomarker for drug resistance in glioma' (https://pmc.ncbi.nlm.nih.gov/articles/PMC4155532/). Note this is in vitro glioma cell lines, not GBM tissue or in vivo. No FERMT2 GBM tissue/prognosis study was found (the glioma prognostic literature covers FERMT1 and FERMT3, which are different genes).","MISMATCH for CL. Kindlin-2 biology is integrin activation, ECM adhesion, EMT and stromal/immunosuppressive signalling — the canonical MESENCHYMAL glioblastoma programme, not EGFR-driven classical biology. No evidence was found tying FERMT2 to EGFR signalling, CDKN2A loss, or an astrocytic/classical GBM signature. Flagging this assignment as biologically inconsistent with CL.","None confirmed. No selective kindlin-2 inhibitor, drug or validated tool compound was identified; the target is a protein-protein-interaction adaptor without an enzymatic active site. Status: none known.","Moderate-to-good. Kindlin-2 is reviewed as a driver of cancer progression and metastasis (https://atm.amegroups.org/article/view/38270/html), and FERMT2 overexpression in cancer-associated fibroblasts correlates with EMT and immunosuppression in gastric cancer (https://pubmed.ncbi.nlm.nih.gov/38352691/).",MODERATE,https://pmc.ncbi.nlm.nih.gov/articles/PMC4155532/ | https://atm.amegroups.org/article/view/38270/html | https://pubmed.ncbi.nlm.nih.gov/38352691/ | https://www.genecards.org/card/FERMT2,NONE KNOWN,No selective kindlin-2 inhibitor. A protein-protein-interaction adaptor with no enzymatic active site.,,,0.65,0.15,0.520062662230868,"TIER 2 · credible target, no drug yet",1
